C. Grand Island to Gering
Lat,Lon,Distance,Azimuth,Elevation,Cloud Cover,Wind Direction,Wind Speed
40.882783,-98.374187,0,39.74876849835571,174.27805631997106,0,256.0,16.0
40.882803,-98.374165,2.892479204941388,22.539504059145592,174.23705755006202,0,256.0,16.0
40.883038,-98.374036,31.18435697057238,106.28584941809444,173.61546423090314,0,256.0,16.0
40.882928,-98.373538,74.80072459090674,91.90971537047541,174.40749790618088,0,256.0,16.0
40.882922,-98.3733,94.82021055211928,81.84553863242303,174.6869759999997,0,256.0,16.0
40.882961,-98.37294,125.39407289013182,68.60672873940226,174.86887673856123,0,256.0,16.0
40.883062,-98.372599,156.18285006239563,55.28463185468335,174.56034120728168,0,256.0,16.0
40.883205,-98.372326,184.1036747741362,42.538242014415076,174.24288142464275,0,256.0,16.0
40.883425,-98.372059,217.30406370596623,30.9567229087369,174.39900096001554,0,256.0,16.0
40.883667,-98.371867,248.68299112330277,23.83033718011951,174.77960637811873,0,256.0,16.0
40.883857,-98.371756,271.7790691653911,17.291829657204126,174.94394688153508,0,256.0,16.0
40.884027,-98.371686,291.5770128427576,3.87327936022271,174.81420108057114,0,256.0,16.0
40.884094,-98.37168,299.0441286576631,3.4459097597931687,174.74093876736094,0,256.0,16.0
40.884207,-98.371671,311.6319142917787,353.0816466134791,174.61020751142584,0,256.0,16.0
40.88445,-98.37171,338.8504656976877,338.8856627163484,174.3395039999988,0,256.0,16.0
40.884775,-98.371876,377.5896460694689,326.7771261016177,174.09871199999725,0,256.0,16.0
40.884962,-98.372038,402.44598712652265,316.50076865013796,174.11263350834622,0,256.0,16.0
40.885107,-98.37222,424.6732337105442,311.0923039858763,173.73993752832243,0,256.0,16.0
40.885227,-98.372402,444.9743663952208,299.9498595177049,173.1802606471866,0,256.0,16.0
40.885342,-98.372666,470.58810018031744,288.90582950769897,173.31308078284283,0,256.0,16.0
40.8854,-98.37289,490.4925990754894,277.725864752772,174.07264550399086,0,256.0,16.0
40.885432,-98.373202,516.9613267110924,2.7762518823865574,175.25030648219217,0,256.0,16.0
40.886383,-98.373141,622.8319642167048,5.526176567343046,174.65686175999755,0,256.0,16.0
40.887055,-98.373055,697.9038697400264,359.03394630239745,173.9191226207994,0,256.0,16.0
40.887324,-98.373061,727.8195572472674,1.8442676858706746,173.73002591999239,0,256.0,16.0
40.887864,-98.373038,787.8959378415748,0.6369607257168822,174.54250606693913,0,256.0,16.0
40.887932,-98.373037,795.4576601216464,271.2552753619191,174.4721186273271,0,256.0,16.0
40.887967,-98.375151,973.2081449034883,283.48495086094977,173.4574431824573,0,256.0,16.0
40.887998,-98.375322,987.99032860541,275.66567660757323,173.18955455999637,0,256.0,16.0
40.888007,-98.375442,998.1273259568294,271.6281536347574,173.17967903999786,0,256.0,16.0
40.888064,-98.378096,1221.3186080754353,273.1878570986436,174.35486592,0,256.0,16.0
40.888068,-98.378191,1229.3168967783909,359.28856173858037,174.35925503999664,0,256.0,16.0
40.895312,-98.37831,2034.8750520335593,356.915898272354,174.95520000000002,0,257.0,16.0
40.895789,-98.378344,2087.9919651423234,355.00874259388036,174.1848702305262,0,257.0,16.0
40.89604,-98.378373,2116.0081298407463,351.74220560851836,173.6196405273585,0,257.0,16.0
40.89629,-98.378421,2144.098103465158,349.00990099256,174.3125596800052,0,257.0,16.0
40.896796,-98.378551,2201.413908210682,346.61709260245254,175.08737473996646,0,257.0,16.0
