B. Topeka to Grand Island
Lat,Lon,Distance,Azimuth,Elevation,Cloud Cover,Wind Direction,Wind Speed
39.419227,-96.407538,92939.6466540508,0.20334563098700215,112.60360511999879,1,187.0,11.0
39.41988,-96.407535,93012.25739844724,0.7785673206484125,114.45436047360458,1,187.0,11.0
39.420619,-96.407522,93094.43803648988,0.19160339265016277,116.78658561254797,1,187.0,11.0
39.421774,-96.407517,93222.8688949013,0.29444411961670675,117.56809466572587,1,187.0,11.0
39.424179,-96.407501,93490.2962249092,0.5476485984029912,118.58192783846218,1,187.0,11.0
39.425472,-96.407485,93634.07783311553,0.28010470358017936,118.80438219262781,1,187.0,11.0
39.427526,-96.407472,93862.47494184959,0.12180588057429274,117.23812101426866,1,187.0,11.0
39.428616,-96.407469,93983.67768578445,0.2643689239718373,117.62474747597227,1,187.0,11.0
39.429453,-96.407464,94076.74883013834,0.3980108385203669,118.02843298405182,1,187.0,11.0
39.431232,-96.407448,94274.56937768114,0.10443284106284681,120.35649792000306,1,187.0,11.0
39.432927,-96.407444,94463.04509143018,359.8191922506113,123.06741974629973,0,195.0,11.0
39.433906,-96.407448,94571.90546665939,0.049748962975221446,123.41819470540771,0,195.0,11.0
39.435685,-96.407446,94769.72131573007,359.6386693745096,122.02351007999299,0,195.0,11.0
39.438869,-96.407472,95123.77300292287,359.85289681408204,120.27310463999329,0,195.0,11.0
39.440373,-96.407477,95291.01072380079,359.66731600905223,119.56084307442988,0,195.0,11.0
39.442368,-96.407492,95512.84834214118,0.09988068171364627,121.1806771200061,0,195.0,11.0
39.442811,-96.407491,95562.1077694922,359.7425109442354,122.51972447999239,0,195.0,11.0
39.447794,-96.40752,96116.19768464242,0.514443907538952,124.70580957697098,0,195.0,11.0
39.448826,-96.407508,96230.9554747354,359.7627753287383,125.81819673292861,0,195.0,11.0
39.449945,-96.407514,96355.38366417248,0.10508868797081658,126.9717678796788,0,195.0,11.0
39.450366,-96.407513,96402.19680703242,359.3052888380603,127.38748299034606,0,195.0,11.0
39.451958,-96.407538,96579.23214386185,0.0,128.33974383206095,0,195.0,11.0
39.453746,-96.407538,96778.04867270333,359.8727470983824,130.93623700838307,0,204.0,12.0
39.45757,-96.407549,97203.25912097943,0.21806375474635226,129.00377974656,0,204.0,12.0
39.46041,-96.407535,97519.05499991002,0.10096143866540395,131.3157648000113,0,204.0,12.0
39.463915,-96.407527,97908.79382290393,359.9535365950626,128.92859046336184,0,204.0,12.0
39.464867,-96.407528,98014.65142787703,359.8400058026648,128.62251025458866,0,204.0,12.0
39.467908,-96.407539,98352.79651822768,355.6812688807345,131.63902973030187,0,204.0,12.0
39.468552,-96.407602,98424.60996225245,359.2833385846427,129.8232628807552,0,204.0,12.0
39.468984,-96.407609,98472.64992852497,1.3737494332865894,129.70777479475262,0,204.0,12.0
39.46966,-96.407588,98547.8393101785,0.3092989987113108,129.704835840007,0,204.0,12.0
39.499677,-96.407378,101885.62607818564,0.9405752379945352,141.9029318399936,0,214.0,19.0
39.499724,-96.407377,101890.85294401542,0.2960494028526254,141.90442589644525,0,214.0,19.0
39.50062,-96.407371,101990.4849283039,0.3572037104893234,142.82594524416794,0,214.0,19.0
39.503219,-96.40735,102279.48615922363,0.3585482656106504,141.77113632000822,0,214.0,19.0
