GL. Pocatello Loop
Lat,Lon,Distance,Azimuth,Elevation,Cloud Cover,Wind Direction,Wind Speed
42.864752,-112.452612,0,229.6385102408296,415.118099822589,45,211.0,14.0
42.864714,-112.452673,6.524635357883491,229.42741784080897,415.1376,45,211.0,14.0
42.864355,-112.453245,67.89941558052304,319.4653783209323,415.509335299197,45,211.0,14.0
42.864409,-112.453308,75.79997106984163,319.53407443037844,415.4777454858241,45,211.0,14.0
42.864586,-112.453514,101.66975001900114,319.3550512128435,415.53961783756495,45,211.0,14.0
42.864878,-112.453856,144.4618741753971,319.1189363566099,415.27146816000305,45,211.0,14.0
42.864994,-112.453993,161.52196600240913,319.2990660874048,415.25595515672995,45,211.0,14.0
42.865115,-112.454135,179.26919611270446,319.97847129415294,415.2958509407939,45,211.0,14.0
42.865417,-112.454481,223.11981010531298,319.91040068856944,415.15760770598405,45,211.0,14.0
42.865875,-112.455007,289.6882542713971,319.6765603865969,415.35211214399396,45,211.0,14.0
42.866628,-112.455879,399.5121592198559,320.18600104938173,415.492509119997,45,211.0,14.0
42.867378,-112.456732,508.0834445973287,319.0400832058156,414.96666815999697,45,211.0,14.0
42.868121,-112.457612,617.4871340689817,319.41457978180944,415.6881907199939,45,211.0,14.0
42.868808,-112.458415,718.0764369863258,319.4052860960593,415.59467417856,45,211.0,14.0
42.868873,-112.458491,727.5949075199345,322.18215808735636,415.62294318373796,45,211.0,14.0
42.869652,-112.459316,837.2469480992493,319.8181178610872,415.1376,45,211.0,14.0
42.870407,-112.460186,947.1324525816232,319.69902735368873,415.4424,45,211.0,14.0
42.871164,-112.461062,1057.5030282810303,319.7511681476525,415.1376,45,211.0,14.0
42.871912,-112.461926,1166.4773370047608,317.91042595937034,415.1578387199939,45,211.0,14.0
42.872454,-112.462594,1247.6901692730494,319.9979094858405,415.0515363793981,45,211.0,14.0
42.872585,-112.462744,1266.7060271600692,320.05176920066936,414.77659487999694,45,211.0,14.0
42.872746,-112.462928,1290.0582548043938,317.4172969544337,414.56286912,45,211.0,14.0
42.872809,-112.463007,1299.5724068174054,320.940826713986,414.562259519997,45,211.0,14.0
42.873042,-112.463265,1332.938275157829,320.26616124724575,414.5881065599909,45,211.0,14.0
42.873422,-112.463696,1387.8835860548195,320.30359889758876,414.93009215999695,45,211.0,14.0
42.874183,-112.464558,1497.8593272446062,319.38923604152467,415.0129977600031,45,211.0,14.0
42.87493,-112.465432,1607.275233660812,319.394465577104,415.27317503999086,45,211.0,14.0
42.875672,-112.4663,1715.9502633866696,319.63614470332783,414.6715339776,45,211.0,14.0
42.877198,-112.46807,1938.6494402850988,318.5948568911454,414.16492224000615,45,212.0,14.0
42.878526,-112.469668,2135.5266652019886,316.42911676442293,413.54002976563504,45,212.0,14.0
42.880008,-112.471592,2362.976793795325,316.5742395172153,410.8903160709029,45,212.0,14.0
42.881249,-112.473195,2552.9818445290075,317.5860178885074,411.48,53,211.0,15.0
42.88148,-112.473483,2587.7731074985454,316.4389366118902,411.48,53,211.0,15.0
42.882739,-112.475117,2780.9664707394777,316.0873059215987,413.32672209369605,54,211.0,15.0
42.883185,-112.475703,2849.807777948252,317.1527470159875,412.6435579065631,54,211.0,15.0
42.883516,-112.476122,2900.0084715229236,319.2580332178061,412.5148027299901,54,211.0,15.0
42.883721,-112.476363,2930.0946492704566,328.7794427496451,412.5502137600061,54,211.0,15.0
42.884074,-112.476655,2975.9936722744883,337.4780319392642,412.9783967999878,54,211.0,15.0
42.884385,-112.476831,3013.4305149350516,343.89161403049525,412.70517408000006,54,211.0,15.0
42.884692,-112.476952,3048.962397542188,350.7905338990385,412.43585279999695,54,211.0,15.0
42.884927,-112.477004,3075.4344354984696,356.5361710628959,412.45974911999394,54,211.0,15.0
42.885157,-112.477023,3101.056075959483,358.4697851917656,412.25960568691505,54,211.0,15.0
42.885349,-112.47703,3122.4131182123456,4.981975122170008,412.0114492800031,54,211.0,15.0
42.88566,-112.476993,3157.125883548461,11.271207386995986,411.804832919037,54,211.0,15.0
42.88591,-112.476925,3185.471315719978,12.959351559709544,411.8843720640061,54,211.0,15.0
42.886308,-112.4768,3230.883581239973,14.7915705006122,412.5130427903939,54,211.0,15.0
42.88754,-112.476356,3372.5712185365073,14.588590149903963,412.12049160192305,54,211.0,15.0
42.887875,-112.476237,3411.062510142748,7.876241569854417,412.137947376,54,211.0,15.0
42.888161,-112.476183,3443.167123578277,3.0266331420460104,412.224296923392,54,211.0,15.0
42.888355,-112.476169,3464.769072017092,2.1467778897275394,412.33583426496,54,211.0,15.0
42.88857,-112.476158,3488.6927723027293,0.7835617794589689,412.38678536448003,54,211.0,15.0
42.888945,-112.476151,3530.39476942874,359.0403437315169,412.08075860544,54,211.0,15.0
42.889951,-112.476174,3642.272558308137,355.67498446951123,412.32539328,54,211.0,15.0
42.890106,-112.47619,3659.5569929023163,357.656155852983,412.1915251199939,54,211.0,15.0
42.890285,-112.4762,3679.4775505028883,358.8656035678347,412.00791359999084,54,211.0,15.0
42.890396,-112.476203,3691.8226069084403,11.974120532573393,412.24821792000915,54,211.0,15.0
42.89051,-112.47617,3704.780780649959,326.8252103184187,412.53460800000306,54,211.0,15.0
42.890575,-112.476228,3713.41593869718,28.323052599129454,412.6046339711909,54,211.0,15.0
42.890662,-112.476164,3724.40549744491,318.2255636378409,412.85252620185906,54,211.0,15.0
42.891191,-112.476809,3803.279756612653,317.74900340970805,412.6992,54,211.0,15.0
42.891758,-112.477512,3888.4556748158548,318.27453065951113,412.1898182400031,57,211.0,15.0
