EL. Lander Loop
Lat,Lon,Distance,Azimuth,Elevation,Cloud Cover,Wind Direction,Wind Speed
42.841582,-108.745865,0,64.60408481346914,497.60881513343696,51,255.0,12.0
42.841637,-108.745707,14.260084936590864,335.90768247640847,497.7463414786652,51,255.0,12.0
42.841901,-108.745868,46.416760888704246,333.64493254188505,497.4336,51,255.0,12.0
42.841938,-108.745893,51.00820763990327,333.5382489324473,497.4336,51,255.0,12.0
42.84295,-108.74658,176.70689835636233,333.5425735841927,497.85422399999703,51,255.0,12.0
42.844027,-108.747311,310.474113692775,333.5561839615883,497.536166760573,51,255.0,12.0
42.847699,-108.749802,766.497994245056,334.1990613687291,496.99797984000304,51,255.0,12.0
42.8488,-108.750528,902.4796517408615,334.17897305707453,497.4336,51,255.0,12.0
42.8497,-108.751122,1013.6551288369695,327.57138780307895,498.0780886271848,51,255.0,12.0
42.850547,-108.751856,1125.2376427255333,323.2626100727448,499.579576928256,51,255.0,12.0
42.850989,-108.752306,1186.56674958361,318.0732538693668,499.341282239994,51,255.0,12.0
42.85166,-108.753128,1286.8518990600533,310.20095389248445,500.16948480000303,51,255.0,12.0
42.852256,-108.75409,1389.5252728298212,305.91290577567486,500.55572735999397,51,255.0,12.0
42.852668,-108.754866,1467.6298266354906,299.67378557039285,501.18012708249296,51,255.0,12.0
42.853376,-108.756561,1626.6554160885235,300.8033217329381,501.718609293309,51,255.0,12.0
42.854178,-108.758396,1800.803508483911,299.43361227598274,503.46364264549794,51,255.0,12.0
42.85487,-108.760069,1957.3886363981674,300.9435134608592,504.42807383423394,51,256.0,12.0
42.855146,-108.760697,2017.0744054573993,300.0664566849393,505.36900703999083,51,256.0,12.0
42.856882,-108.764788,2402.3855602669987,300.2830575402505,508.01319805133414,51,256.0,12.0
42.859154,-108.770096,2903.4015937751196,302.72027603919895,513.3329433599787,56,246.0,13.0
42.859608,-108.77106,2996.7954689677244,307.83906560666554,515.3376553881691,56,246.0,13.0
42.860006,-108.771759,3068.9384806095927,313.71960909712936,516.942988415232,56,246.0,13.0
42.860592,-108.772595,3163.2197068501664,319.67066569940215,517.630379519994,56,246.0,13.0
42.861161,-108.773254,3246.2146503194826,324.3452886566453,519.081198941949,56,246.0,13.0
42.861818,-108.773897,3336.1238978415417,327.679045481163,520.45965504,56,246.0,13.0
42.862293,-108.774307,3398.6251102684832,327.7032293077757,520.6336577522103,56,246.0,13.0
42.864066,-108.775836,3631.857825015755,327.14486569819167,517.9587469486111,56,246.0,13.0
42.866043,-108.777578,3893.5507739900486,328.60884739236457,514.5814200583802,58,246.0,13.0
42.866455,-108.777921,3947.2184053816945,329.0749024914836,512.9032972800092,58,246.0,13.0
42.867249,-108.77857,4050.138516860444,331.02827715932824,514.16821728,58,246.0,13.0
42.868079,-108.779197,4155.632080050017,333.75687537570747,513.306115936899,58,246.0,13.0
42.869469,-108.780132,4327.9555537356355,335.1595784819575,513.414878281731,58,246.0,13.0
42.873498,-108.782677,4821.637876857645,335.6985965097269,513.2176473223741,61,246.0,13.0
42.874983,-108.783592,5002.8163976689975,335.01808501123463,514.726918898685,61,246.0,13.0
42.875771,-108.784093,5099.482049668402,335.05595045829386,514.371308836224,61,246.0,13.0
42.87648,-108.784543,5186.429835787453,335.59659219559194,514.28611392,61,246.0,13.0
42.878373,-108.785715,5417.573041093786,335.22879291848574,511.7592,61,246.0,13.0
42.880955,-108.787341,5733.773840931384,335.51474229001144,511.32089759999997,81,243.0,14.0
42.882498,-108.7883,5922.30286045506,334.5363699359248,512.0659312128031,81,243.0,14.0
42.882915,-108.788571,5973.660106465259,335.36896710525235,511.88802871872,81,243.0,14.0
42.88478,-108.789738,6201.797400274743,334.4420246387304,512.9150016,81,243.0,14.0
42.885399,-108.790142,6278.092693984651,335.6873090236646,513.176432315133,81,243.0,14.0
42.888143,-108.791834,6612.906927784275,333.87096573654304,515.9965404264991,81,243.0,14.0
42.888379,-108.791992,6642.136023941446,335.84101454084185,516.2875969213501,81,243.0,14.0
42.890112,-108.793053,6853.3356503283485,335.21161644081945,517.672164722691,81,243.0,14.0
42.891957,-108.794216,7079.3118237159015,338.11134139611636,519.313737348093,81,243.0,14.0
42.892236,-108.794369,7112.745447268741,342.0442951435732,519.0592819200031,81,243.0,14.0
42.892973,-108.794695,7198.8919118231315,349.53742776364237,518.9539430400031,81,243.0,14.0
42.89358,-108.794848,7267.5284118576665,355.9914960472216,519.787875840003,81,243.0,14.0
42.894155,-108.794903,7331.622289900524,359.9127807746006,519.9704305574553,81,243.0,14.0
42.89608,-108.794907,7545.672771707225,359.6095489413593,520.58697073152,82,244.0,14.0
42.896295,-108.794909,7569.5802360619155,0.07181064306297669,520.800177600003,82,244.0,14.0
42.897464,-108.794907,7699.567207405536,0.26457903834033125,520.2442803363809,82,244.0,14.0
42.899209,-108.794896,7893.604423265096,359.52841476339745,520.627460070909,82,244.0,14.0
42.899387,-108.794898,7913.397790653304,359.50034696129455,520.7513903854081,82,244.0,14.0
42.899555,-108.7949,7932.0792486776345,359.93203067392363,520.958454143997,82,244.0,14.0
42.90079,-108.794902,8069.40507971404,0.22483982549673456,520.91997521664,82,244.0,14.0
42.90191,-108.794896,8193.944356481623,359.851803464929,521.0314676428861,100,244.0,14.0
42.903326,-108.794901,8351.396899306012,0.044098844501620986,520.5984,100,244.0,14.0
42.906181,-108.794898,8668.858508911175,0.19091053702431374,520.646927963904,100,244.0,14.0
42.908599,-108.794887,8937.729334143292,359.97472010260645,518.8185315191101,100,244.0,14.0
42.910259,-108.794888,9122.312930340335,1.0126048036975437,518.95150464,100,244.0,14.0
42.910922,-108.794872,9196.046681718006,359.9793875777859,518.509632227328,100,245.0,14.0
42.917029,-108.794875,9875.114142683618,0.03267709888107609,517.813448496003,100,245.0,14.0
42.920881,-108.794872,10303.437069783002,0.07002779148124269,516.583696319997,100,245.0,14.0
42.92807,-108.79486,11102.817994561992,359.8257112631642,515.0881622016032,100,246.0,14.0
42.938178,-108.794902,12226.781514082197,358.45756717440213,511.2393331199848,100,285.0,13.0
42.939048,-108.794934,12323.556165661663,353.83402073390147,511.32418944,100,285.0,13.0
42.939563,-108.79501,12381.154768439597,348.314632288446,511.44811039103695,100,285.0,13.0
42.940055,-108.795149,12437.020523674802,342.6218365017571,511.036273165437,100,285.0,13.0
42.940593,-108.795379,12499.704686742965,337.9698913664738,510.76262592,100,285.0,13.0
42.941067,-108.795641,12556.562480523377,332.57411044494154,510.2352,100,285.0,13.0
42.941146,-108.795697,12566.459199751398,332.706557203833,510.2734828800031,100,285.0,13.0
42.941434,-108.7959,12602.495263777373,327.0883452725105,510.55187988480003,100,285.0,13.0
42.941667,-108.796106,12633.356668942472,324.670886062685,510.8388259199908,100,285.0,13.0
42.942045,-108.796472,12684.876021338767,316.4068439563893,510.961937809917,100,285.0,13.0
42.942574,-108.79716,12766.093835109099,313.1292308732249,510.48991331328307,100,285.0,13.0
42.944544,-108.800033,13086.519811787479,313.15424848138775,510.02666256998407,100,285.0,14.0
42.948131,-108.80526,13669.692258214383,312.9862467387373,511.7592,100,285.0,14.0
42.951398,-108.810049,14202.50654809609,312.84156808881755,512.387031331578,100,285.0,14.0
42.953405,-108.813006,14530.714142606788,313.13161092382785,511.878185629437,100,285.0,14.0
42.955309,-108.815783,14840.391115419456,312.8965577946289,512.667392174976,100,284.0,15.0
42.95805,-108.819814,15288.170636137245,312.3197033315075,513.8887181184,100,284.0,15.0
42.958829,-108.820983,15416.829150280975,312.4242375612471,514.936019062656,100,284.0,15.0
42.958932,-108.821137,15433.806379963738,310.2166409067198,515.116408822272,100,284.0,15.0
42.959781,-108.822509,15580.017316229916,306.693811377399,515.489081539965,100,284.0,15.0
42.96114,-108.825001,15832.916334365535,304.04962524656247,515.47997016576,100,284.0,15.0
42.962268,-108.827282,16056.934888733764,301.8680492727089,516.0504594001982,100,284.0,15.0
42.962803,-108.828458,16169.612764142134,297.4349856105428,515.8046275200031,100,284.0,15.0
42.963143,-108.829353,16251.66883495881,292.8189951825802,516.0138422400091,100,284.0,15.0
42.963373,-108.8301,16317.614440564508,287.06790252495,516.7230508799939,100,284.0,15.0
42.963597,-108.831097,16402.478951930523,284.50969193291706,516.3312000000001,100,284.0,15.0
42.965281,-108.839991,17150.01515774446,284.4555719367845,517.5368742439681,100,288.0,15.0
42.966037,-108.843999,17486.79921524407,284.47157435796834,518.7064454399939,100,288.0,15.0
42.96693,-108.848728,17884.190289692495,284.5520084219263,520.7590905600031,100,288.0,15.0
42.9675,-108.851729,18136.462012709402,285.2872049830446,519.2424057599848,100,288.0,15.0
42.967736,-108.852909,18235.995165798307,288.57530541394334,519.400855723005,100,288.0,15.0
42.967931,-108.853702,18304.063793245237,290.8386511614776,518.43334464,100,288.0,15.0
42.968014,-108.854,18330.00770341177,296.3196125936771,518.3548769280061,100,288.0,15.0
42.968482,-108.855293,18447.379405531217,303.4550255474992,518.164184587011,100,288.0,15.0
42.969009,-108.856383,18553.677587314163,310.95225404532147,518.3265427199939,100,288.0,15.0
42.969684,-108.857446,18668.193455789227,319.26922988311674,518.1007468799969,100,288.0,15.0
42.970391,-108.858278,18771.936931039196,324.61424554883513,517.220852093184,100,288.0,15.0
42.971143,-108.859008,18874.50253299072,332.55069757822326,516.601008960003,100,288.0,15.0
42.972291,-108.859823,19018.349000898954,334.00581687098173,516.9408000000001,100,288.0,15.0
42.97546,-108.861935,19410.3870176501,334.0702319642637,517.7467838592,100,289.0,16.0
42.978507,-108.86396,19787.125985376577,334.10253856259334,515.368016394237,100,289.0,16.0
42.981959,-108.866251,20213.823612094027,334.13092741406746,515.408871737472,100,289.0,16.0
42.98222,-108.866424,20246.077560018824,334.0334661870763,515.41710821376,100,289.0,16.0
42.983638,-108.867368,20421.4569573679,334.23678203191,515.010684284925,100,289.0,16.0
42.987559,-108.869955,20905.578120295526,334.01360307113123,516.7619433600091,100,289.0,16.0
42.991291,-108.872442,21367.234964836956,334.00447321334985,516.2187955146331,100,289.0,17.0
42.991549,-108.872614,21399.152413817686,59.14225065221131,516.0264000000001,100,289.0,17.0
42.993363,-108.868463,21792.431116840395,58.13128343030594,515.366890292349,100,289.0,17.0
42.995791,-108.863123,22303.80992609172,59.558870703196625,514.208878429056,100,283.0,16.0
42.996437,-108.86162,22445.589500807706,59.18773324872215,513.938307371523,100,283.0,16.0
42.996837,-108.860703,22532.422875751607,64.47329250214572,513.532682896512,100,283.0,16.0
42.9971,-108.85995,22600.286379438818,70.4436982958514,513.417311999997,100,283.0,16.0
42.997259,-108.859338,22653.105119812535,75.0204967479094,512.962935764736,100,283.0,16.0
42.997368,-108.858781,22699.997346639186,80.75194203155728,512.8805690511391,100,283.0,16.0
42.997534,-108.857387,22814.858900990526,81.83152403480888,512.688776699136,100,287.0,16.0
42.997612,-108.856644,22875.90342936154,81.27595973542964,513.4309670399939,100,287.0,16.0
42.997735,-108.855548,22966.079837974314,76.03933138429966,512.914879679997,100,287.0,16.0
42.997821,-108.855075,23005.717737949446,74.13792056329021,512.476459017603,100,287.0,16.0
42.997954,-108.854435,23059.826403904914,66.99020441052654,512.669811214077,100,287.0,16.0
42.998168,-108.853746,23120.702956266043,60.22885524475518,512.8903039242241,100,287.0,16.0
42.998537,-108.852864,23203.33791556552,55.537816530437965,512.2532198399939,100,287.0,16.0
42.998925,-108.852091,23279.582490518074,56.14762564058338,511.1892240000001,100,287.0,16.0
43.000016,-108.849867,23497.36360915271,54.959205997146626,511.1496,100,287.0,16.0
43.000275,-108.849362,23547.52320503766,55.200683954932394,511.1505046464,100,287.0,16.0
43.000367,-108.849181,23565.44835242214,56.460328285192695,511.1496,100,287.0,16.0
43.002435,-108.844915,23981.654670364856,56.18211290928142,510.2352,100,287.0,16.0
43.007585,-108.834401,25010.676708157636,56.21984129918265,508.88964772032006,100,237.0,15.0
43.014002,-108.82128,26294.149972037092,60.11657349174435,506.0103130675292,100,238.0,15.0
43.014102,-108.821042,26316.467706376756,57.77649207686929,505.535963897856,100,238.0,15.0
43.014208,-108.820812,26338.572301688848,54.62596475303889,505.361883205632,100,238.0,15.0
43.014303,-108.820629,26356.819529815937,56.2423895990445,505.468442699904,100,238.0,15.0
43.014908,-108.819391,26477.884875700227,56.069056436722235,505.601471026176,100,238.0,15.0
43.017416,-108.814292,26977.513705071797,56.51307323842874,504.649178290173,99,277.0,14.0
43.021889,-108.805043,27879.043895915343,57.19259168237052,502.2726346947871,99,277.0,14.0
43.022127,-108.804538,27927.887917643486,55.96319158268618,502.6805826723932,99,277.0,14.0
43.023399,-108.801962,28180.588906914385,55.55576120201697,502.0583913599939,99,277.0,14.0
43.024482,-108.799802,28393.505332149947,59.91722507656186,501.84076416000306,99,277.0,14.0
43.024803,-108.799044,28464.71491895175,62.69003053080038,500.4816,99,277.0,14.0
43.025088,-108.798289,28533.78759152,66.41766270887518,501.012756281853,99,277.0,14.0
43.025305,-108.797609,28594.101367949366,70.74926794959063,501.228952775037,99,277.0,14.0
43.025582,-108.796524,28687.523604954677,76.33320562636861,500.61495160935016,99,277.0,14.0
43.025769,-108.795472,28775.53115031443,80.05769628721148,500.8074921599939,99,277.0,14.0
43.025871,-108.794676,28841.223411557126,82.97444774396516,501.09807745843204,99,277.0,14.0
43.025911,-108.794232,28877.588553830952,85.99742986078958,501.34435527322216,99,261.0,14.0
43.025931,-108.793841,28909.45006677277,88.89302285304802,501.48469197196806,99,261.0,14.0
43.025936,-108.793487,28938.23156199083,89.26558179909784,501.34566615705603,99,261.0,14.0
43.02595,-108.791992,29059.76780329168,90.1637718609071,500.7864,99,261.0,14.0
43.025945,-108.789611,29253.31644800445,89.81216402636439,500.25026874815694,99,261.0,14.0
