Montpelier Loop
Distance (km), Elevation (m), Angle (deg), Time (min), Cloud Cover (%), Wind Dir (deg), Wind Speed (km/h) 
0.06894399172037648,1827.352976,-1.3024495586198384,0.0019698283348678993,0,158.0,4.0
0.1287688958708308,1825.99280000004,-26.0924251255697,0.0036791113105951656,0,158.0,4.0
0.1363305978031037,1822.28960000005,0.4618399157099713,0.003895159937231534,0,158.0,4.0
0.17867322469748192,1822.63091552005,0.4209181116136875,0.005104949277070912,0,158.0,4.0
0.24666231093437901,1823.13039999998,2.845111862082684,0.007047494598125115,0,158.0,4.0
0.2897424835904706,1825.27137360003,1.1514127482445216,0.008278356674013446,0,158.0,4.0
0.3730231372134566,1826.94520224,0.27875862917488475,0.010657803920384474,0,158.0,4.0
0.3842861270308283,1827.0,0.0,0.010979603629452238,0,158.0,4.0
0.5124941146838248,1827.0,2.591839417254185,0.014642688990966423,0,158.0,4.0
0.5667587958712423,1829.45640000004,1.2170498596136248,0.016193108453464066,0,158.0,4.0
0.6113628145206511,1830.40400000002,-7.279471008211866,0.01746750898630432,0,158.0,4.0
0.6251571117798931,1828.64193312,-0.6342136999898779,0.0178616317651398,0,158.0,4.0
0.6906823926935168,1827.91659648001,1.638744046800241,0.019733782648386194,0,158.0,4.0
0.729174807980021,1829.01783680001,1.2041440880788528,0.020833565942286313,0,159.0,4.0
0.7531878545289403,1829.52257599998,2.6014715609124335,0.02151965298654115,0,161.0,4.0
0.7711293787316144,1830.33775759999,1.0070947282616851,0.02203226796376041,0,165.0,4.0
0.8075503910327392,1830.97799999996,3.3366033593031124,0.02307286831522112,0,173.0,5.0
0.8347043736186192,1832.5610944,0.8500171178749963,0.023848696389103405,0,190.0,5.0
0.8621399776576861,1832.96814784,0.37765160662295194,0.024632570790219604,0,158.0,4.0
1.0072884758378136,1833.92487376,3.1041924688671347,0.028779670738223243,0,158.0,4.0
1.063847227663346,1836.99213696003,-15.069238807320973,0.0303956350760956,0,158.0,4.0
1.06744229032521,1836.02418496001,0.045130037599462706,0.03049835115214886,0,158.0,4.0
1.0811920443078276,1836.0350152,-0.19162067956831857,0.03089120126593793,0,158.0,4.0
1.0916617686788952,1836.0,0.0,0.031190336247968433,0,158.0,4.0
1.126587074560411,1836.0,0.6713611458869959,0.03218820213029746,0,158.0,4.0
1.1581856442128593,1836.37027200001,1.015188913606749,0.033091018406081696,0,158.0,4.0
1.207743861673304,1837.24845568,5.787787880821438,0.034506967476380115,0,158.0,4.0
1.2400042539523932,1840.51839999998,21.098638353136565,0.03542869297006838,0,158.0,4.0
1.2456023379757561,1842.67836800001,1.0063702257563654,0.03558863822787875,0,158.0,4.0
1.2725402205748741,1843.15156640001,1.9814466130849306,0.03635829201642497,0,158.0,4.0
1.3020610649303113,1844.17288607997,1.9667594252920988,0.03720174471229461,0,158.0,4.0
1.3998999244165766,1847.5326643199,0.17836093405661266,0.03999714069761647,0,159.0,4.0
1.4329663635969823,1847.63559999997,3.0130733986760028,0.04094189610277092,0,161.0,4.0
1.4741069676080203,1849.80110080002,2.1861351172019865,0.042117341931657726,0,165.0,4.0
1.5196697653547062,1851.54040511992,-2.71061044168087,0.04341913615299161,0,174.0,5.0
1.548589870353579,1850.17119999987,6.689384466377506,0.044245424867245114,0,191.0,5.0
1.5692062871177104,1852.58920000002,3.756522791977893,0.0448344653462203,0,161.0,4.0
1.5941204632922528,1854.22500992006,0.8493523470649975,0.04554629895120722,0,161.0,4.0
1.6199543917462764,1854.60799999995,-1.4325047800247144,0.04628441119275076,0,161.0,4.0
1.6553416030993358,1853.72306720001,-6.427933180979033,0.04729547437426673,0,161.0,4.0
1.6801204322534937,1850.93144320007,-6.047427473571884,0.04800344092152839,0,161.0,4.0
1.6892787487001977,1849.96120000006,-0.18789967166517488,0.048265107105719934,0,161.0,4.0
1.7252226944334417,1849.84332256002,0.7697224031899778,0.04929207698381262,0,161.0,4.0
1.7720800602526445,1850.47285119998,-0.685053273715973,0.05063085886436127,0,161.0,4.0
1.807090499858859,1850.05423119996,-0.16152325348518481,0.051631157138824546,0,161.0,4.0
1.8471849965817222,1849.94119999995,0.8021336067954182,0.052776714188049204,0,161.0,4.0
2.0113772500867126,1852.24002079999,-1.0923002747754107,0.05746792143104893,0,161.0,4.0
2.052392586255526,1851.45799999998,-0.48009176449900276,0.058639788178729314,0,161.0,4.0
2.1761371394101046,1850.42109759999,-2.095902882538051,0.0621753468402887,0,161.0,4.0
2.2899020364116875,1846.25767423996,3.1827296950854804,0.06542577246890535,0,161.0,4.0
2.36085459412666,1850.20308480009,2.3060137843670403,0.06745298840361887,0,162.0,4.0
2.4061127969600133,1852.02560000002,3.2190777484348243,0.06874607991314324,0,163.0,4.0
2.433973538026669,1853.59256320001,-2.222134852373224,0.06954210108647625,0,167.0,4.0
2.470115510204472,1852.19014528004,-1.566376363514457,0.07057472886298491,0,174.0,5.0
2.5501388862009593,1850.00188704006,0.4315530043579596,0.07286111103431313,0,187.0,5.0
2.6645964371313275,1850.86400000001,0.36961818826985277,0.0761313267751808,0,215.0,6.0
2.8212198241274336,1851.8744,0.7879864049576093,0.08060628068935524,0,159.0,4.0
2.969949365973503,1853.91999999997,2.033862432174033,0.08485569617067151,0,159.0,4.0
3.0570060032581288,1857.0116,9.364911798953539,0.08734302866451797,0,159.0,4.0
3.0643307755871465,1858.21960000003,0.18242660448371986,0.08755230787391848,0,159.0,4.0
3.1547842967928754,1858.50759999999,1.7483177006764448,0.09013669419408216,0,159.0,4.0
3.2150287240527664,1860.34646319999,2.6997070767405527,0.09185796354436475,0,159.0,4.0
3.27875739128839,1863.35150432005,0.9943260216253036,0.09367878260823971,0,159.0,4.0
3.389653305651908,1865.27621439999,0.2999259015727127,0.09684723730434022,0,159.0,4.0
3.479167855256153,1865.74480000005,-0.32074202805763535,0.0994047958644615,0,159.0,4.0
3.6369338563456366,1864.86161599995,2.787246166615836,0.10391239589558962,0,159.0,4.0
3.6941227899468045,1867.64586112008,2.8166330167490354,0.10554636542705156,0,160.0,4.0
3.7272999262532815,1869.27814832006,-7.316233742519877,0.10649428360723662,0,160.0,4.0
3.741205594567272,1867.49278639994,-0.24358985880287215,0.10689158841620777,0,161.0,4.0
3.7665304028677533,1867.38511872009,3.5516793313275428,0.1076151543676501,0,163.0,5.0
3.7960477180583703,1869.21720000008,1.0800629112365632,0.10845850623023916,0,169.0,5.0
3.900712430184901,1871.19043200003,-0.5497856197989781,0.11144892657671146,0,179.0,5.0
3.9562986966538323,1870.65703376005,0.025900996290049896,0.11303710561868092,0,201.0,6.0
4.115938142132087,1870.7291999999,1.9357244085189285,0.11759823263234535,0,157.0,5.0
4.13685725507834,1871.43621632003,0.21438463918955902,0.11819592157366685,0,157.0,5.0
4.164594032848556,1871.54000000001,2.9118406016186635,0.11898840093853018,0,157.0,5.0
4.18024238687547,1872.33595359998,2.370229103195177,0.11943549676787057,0,157.0,5.0
4.19466328186889,1872.93286208,2.416299625588365,0.11984752233911115,0,157.0,5.0
4.216160763912416,1873.84000000006,4.438309342071741,0.12046173611178332,0,157.0,5.0
4.248607338693429,1876.35845199994,1.6737729236572247,0.12138878110552653,0,157.0,5.0
4.394139279741662,1880.61106432004,-0.21357788189154575,0.12554683656404747,0,157.0,5.0
5.001991834616034,1878.34519999998,6.442108339626941,0.142914052417601,0,157.0,5.0
5.063760176940047,1885.31959999998,0.3726659474818555,0.14467886219828704,0,157.0,5.0
5.106992852497601,1885.60080000001,0.33451552882583163,0.14591408149993146,0,157.0,5.0
5.129087240044503,1885.72979728002,0.24896568875486397,0.14654534971555722,0,158.0,5.0
5.190165375343622,1885.99520000005,2.331001598384152,0.14829043929553207,0,158.0,5.0
5.233560897127463,1887.76166304,1.0144793577959335,0.14953031134649894,0,160.0,5.0
5.28261318803805,1888.63027391998,4.608276536314698,0.15093180537251571,0,164.0,6.0
5.311144101368329,1890.92996480003,1.866876521190564,0.1517469743248094,0,173.0,6.0
5.397956605802233,1893.7595904001,4.509415372167524,0.1542273315943495,0,191.0,7.0
5.436059055038197,1896.76461839993,-2.2952488565775853,0.15531597300109135,0,226.0,8.0
5.505448984175697,1893.98339423996,4.712900454773574,0.15729854240501992,0,156.0,5.0
5.532186545992207,1896.18768287987,-4.79992769207459,0.1580624727426345,0,156.0,5.0
5.559678961359402,1893.87911520001,-5.1902958972296664,0.15884797032455433,0,156.0,5.0
5.581508061370669,1891.89623920002,7.337970437026627,0.15947165889630482,0,156.0,5.0
5.596954233260538,1893.88534464009,0.3060242426238764,0.15991297809315824,0,156.0,5.0
5.662851444493908,1894.23731360005,6.171406279905423,0.16179575555696882,0,156.0,5.0
5.677255297227634,1895.79479999998,0.404166693949102,0.16220729420650384,0,156.0,5.0
5.720633977335919,1896.10079999998,10.14105373901821,0.16344668506674054,0,156.0,5.0
5.733938700999685,1898.48056912009,-1.177560066397525,0.16382682002856244,0,156.0,5.0
5.749846364609099,1898.15358400006,-0.6622110337600732,0.16428132470311713,0,156.0,5.0
5.777253908583649,1897.83679999996,7.6884645302908865,0.16506439738810427,0,156.0,5.0
5.8020513152059685,1901.18445728001,18.012496515600386,0.16577289472017054,0,156.0,5.0
5.810408634374654,1903.90193024001,0.991384034324345,0.16601167526784724,0,156.0,5.0
5.85776010772931,1904.72133055996,-0.3510223939086056,0.1673645745065517,0,157.0,5.0
5.905221915770839,1904.43055232004,-9.442418598533674,0.16872062616488112,0,159.0,5.0
5.940186437979917,1898.61561472003,-0.145215018897425,0.16971961251371193,0,164.0,6.0
5.975369087668892,1898.52644479997,0.8187045306487768,0.17072483107625405,0,173.0,6.0
6.039499450732956,1899.44287168005,7.232771466909229,0.17255712716379876,0,193.0,7.0
6.057595446121851,1901.73944384002,1.1232492019833098,0.17307415560348144,0,231.0,8.0
6.087164419253758,1902.3192,0.5853268771633579,0.17391898340725023,0,149.0,5.0
6.129450049116409,1902.75119999999,0.012974530339527267,0.17512714426046883,0,149.0,5.0
6.210704807324572,1902.7696,3.5281064542426037,0.17744870878070207,0,149.0,5.0
6.2619512425546295,1905.92919999999,4.116564771692897,0.17891289264441798,0,149.0,5.0
6.281164405290299,1907.31200000001,-0.17030786741880102,0.17946184015115138,0,149.0,5.0
6.3347230656838835,1907.15280000003,-0.7630175528252898,0.1809920875909681,0,149.0,5.0
6.442453712601052,1905.71804800001,-0.6864363300659692,0.1840701060743158,0,149.0,5.0
6.531449850687887,1904.65177216001,0.9228872725549256,0.18661285287679677,0,149.0,5.0
6.624969173411164,1906.15825760004,0.837860918565833,0.18928483352603326,0,149.0,5.0
6.676901100054078,1906.91773472,1.3146258717843062,0.19076860285868794,0,149.0,5.0
6.717682071962369,1907.85359999996,-0.01117277034419553,0.19193377348463914,0,149.0,5.0
6.810436988095497,1907.83551263998,9.287342976511285,0.19458391394558563,0,149.0,5.0
6.860241291460064,1915.97998336011,1.128065518492084,0.19600689404171612,0,150.0,5.0
6.879670754869873,1916.36256896008,-0.07893497356799255,0.19656202156771066,0,150.0,5.0
6.914790070439274,1916.31418591994,-3.99355537205286,0.19756543058397927,0,152.0,6.0
6.935488429141803,1914.86915520002,-16.646999113170097,0.1981568122611944,0,156.0,6.0
6.939984607548282,1913.52476928003,-0.5673713461301125,0.19828527450137948,0,165.0,6.0
6.972140678581554,1913.20633344002,0.1702177640612978,0.1992040193880444,0,183.0,7.0
7.010311326134729,1913.31973343998,-0.4562428833256262,0.20029460931813511,0,219.0,9.0
7.082510947347612,1912.74480000001,-2.9288516508116884,0.2023574556385032,0,145.0,5.0
7.162191783278016,1908.66811520001,8.785827651179721,0.20463405095080045,0,145.0,5.0
7.199762151795011,1914.47479999999,3.112912054789314,0.20570749005128602,0,145.0,5.0
7.224103060768242,1915.79855807997,3.901276646594008,0.20640294459337835,0,145.0,5.0
7.248935209200166,1917.49199999996,1.7060355814465347,0.20711243454857617,0,145.0,5.0
7.287644608725555,1918.6449494399,-1.6681245396772728,0.2082184173921587,0,145.0,5.0
7.310955490978974,1917.96607840006,2.731569349545809,0.20888444259939926,0,145.0,5.0
7.331963663786572,1918.96839999986,5.0292515377273,0.20948467610818777,0,145.0,5.0
7.354632784769267,1920.96335360001,2.4647412915360696,0.2101323652791219,0,145.0,5.0
7.382381356947234,1922.15777440001,4.332159289405079,0.21092518162706383,0,145.0,5.0
7.4070001844570434,1924.02277023992,5.992185161102884,0.21162857669877266,0,145.0,5.0
7.439508368467223,1927.43503520009,5.155056940320453,0.21255738195620638,0,145.0,5.0
7.473783138442758,1930.52717760008,0.6141094601486029,0.2135366610983645,0,145.0,5.0
7.5093721227402,1930.90864319987,6.308653358858074,0.21455348922114859,0,146.0,6.0
7.535825234747335,1933.83313791994,5.523359847570727,0.21530929242135244,0,149.0,6.0
7.559105429779601,1936.08434560018,0.33764027173026645,0.21597444085084574,0,157.0,6.0
7.581368742376945,1936.21554336018,-8.250698854911894,0.21661053549648415,0,171.0,7.0
7.603194521659541,1933.05068416004,-1.6608189371674515,0.2172341291902726,0,200.0,8.0
7.629046512085136,1932.30110879993,-4.315690416520802,0.21797275748814673,0,140.0,5.0
7.658430413098067,1930.08362975999,2.7066963354315585,0.21881229751708764,0,140.0,5.0
7.684870296290048,1931.33360000003,4.054394591919258,0.21956772275114422,0,140.0,5.0
7.705925474332786,1932.82600959997,1.2574430111124817,0.22016929926665102,0,140.0,5.0
7.731500346857652,1933.38737919998,0.9015284118511351,0.22090000991021863,0,140.0,5.0
7.75723893370121,1933.79239999999,3.2965416599645305,0.22163539810574884,0,140.0,5.0
7.816254445713408,1937.19163904002,11.107167929770373,0.22332155559181166,0,140.0,5.0
7.850465368423923,1943.90799999996,-4.452147610519841,0.2242990105263978,0,140.0,5.0
7.8749408161798655,1942.0023072,-5.319972286256398,0.22499830903371043,0,140.0,5.0
7.894241943566414,1940.20500960003,-11.03955418399942,0.22554976981618327,0,140.0,5.0
7.913238663335196,1936.49880959982,-9.665279021862773,0.22609253323814846,0,140.0,5.0
7.937857401348403,1932.30600479999,-1.2964062390825857,0.22679592575281152,0,140.0,5.0
7.96815854899867,1931.62027712,6.711592461905743,0.22766167282853345,0,140.0,5.0
7.997770335557545,1935.10493663988,8.284918882471167,0.22850772387307272,0,141.0,6.0
8.02847055966827,1939.57536255998,2.951442991295115,0.22938487313337913,0,142.0,6.0
8.060641688401304,1941.23404192012,-0.32402478283960345,0.23030404824003728,0,144.0,6.0
8.090774944639577,1941.06362751989,-0.23007442364729544,0.23116499841827362,0,150.0,6.0
8.165571493194534,1940.76327615995,0.021875772405071218,0.23330204266270096,0,162.0,7.0
8.226016704303069,1940.78635439986,3.211407156512073,0.23502904869437338,0,187.0,8.0
8.26236279930219,1942.82567551997,-3.7784792307866732,0.23606750855149114,0,142.0,5.0
8.336001667349088,1937.96236800001,-1.9155615197127236,0.23817147620997392,0,142.0,5.0
8.378233056883895,1936.54992575989,5.066184007608794,0.23937808733953986,0,142.0,5.0
8.422696118689558,1940.49169856002,1.023306328583551,0.24064846053398736,0,142.0,5.0
8.472142148405728,1941.37490176004,-2.8035878692288567,0.24206120424016367,0,142.0,5.0
8.53300776374901,1938.39425600013,1.2586735072727326,0.2438002218214003,0,142.0,5.0
8.669450360184948,1941.39210879996,2.2734910451896675,0.24769858171956993,0,142.0,5.0
8.86932207117496,1949.32716415997,0.0061518326695092496,0.25340920203357026,0,142.0,5.0
8.916983919878952,1949.33228160006,23.708496997292013,0.2547709691393986,0,142.0,5.0
8.925524142729488,1953.08268799997,0.5982879970880475,0.2550149755065568,0,142.0,5.0
8.990495376282825,1953.76114847993,10.502743620241331,0.25687129646522355,0,142.0,5.0
9.009080269507892,1957.20657536003,1.1096009233099258,0.2574022934145112,0,142.0,5.0
9.047442429906182,1957.94959711999,3.5062877375349504,0.2584983551401766,0,143.0,6.0
9.099175515213277,1961.11942671994,-0.3356815463169294,0.2599764432918079,0,144.0,6.0
9.155471319990468,1960.78960000006,-18.63293303119609,0.26158489485687053,0,146.0,6.0
9.175836237066871,1953.92301440009,-1.6223300369480818,0.26216674963048203,0,151.0,6.0
9.249720424298731,1951.83042431989,0.30802706631676785,0.2642777264085352,0,162.0,7.0
9.339305858011999,1952.31204800002,-0.065306341406437,0.26683731022891427,0,184.0,8.0
9.445357389004466,1952.19116928002,-3.3870122578716235,0.26986735397155615,0,226.0,10.0
9.541963410372949,1946.47368960013,11.679632715777116,0.2726275260106557,0,137.0,4.0
9.580092830486006,1954.35577856004,3.2729860727858213,0.27371693801388586,0,137.0,4.0
9.626500048504614,1957.00964959988,-0.8230866236312243,0.27504285852870325,0,137.0,4.0
9.678379190419387,1956.26432480005,0.19609806135960606,0.2765251197262682,0,137.0,4.0
9.738247741961562,1956.46922911996,7.399252247172747,0.27823564977033033,0,137.0,4.0
9.77798445714171,1961.62960000016,1.5464491758282506,0.2793709844897631,0,137.0,4.0
9.840542586168315,1963.31849343998,1.154976665287579,0.281158359604809,0,137.0,4.0
9.888069813547318,1964.27668399981,-0.0395551737128774,0.2825162803870662,0,137.0,4.0
9.978288346586826,1964.21440000012,-35.01138114512196,0.2850939527596236,0,137.0,4.0
9.985623916166155,1959.07580704002,-0.831193638922681,0.28530354046189016,0,137.0,4.0
10.059546269866832,1958.00333535993,-29.610067251295646,0.2874156077104809,0,137.0,4.0
10.067951757663202,1953.22640000005,-0.7703553940954663,0.2876557645046629,0,137.0,5.0
10.115876619045352,1952.58200000004,-0.8026069746644172,0.2890250462584386,0,138.0,5.0
10.190085787581868,1951.54239999997,0.7506282371619155,0.2911453082166248,0,139.0,5.0
10.26384993704545,1952.50883455998,-0.5728913183877257,0.2932528553441557,0,142.0,5.0
10.369858256017816,1951.44883903992,0.0033593069493221043,0.29628166445765186,0,150.0,5.0
10.530745251167941,1951.45827200001,14.789133824757615,0.30087843574765544,0,165.0,6.0
10.580206140276534,1964.51636799992,1.0884542480078703,0.30229160400790095,0,195.0,8.0
10.624687975378157,1965.36149600006,3.1805586470035796,0.3035625135822331,0,137.0,4.0
10.660051008727525,1967.32655999998,-0.25906447000637833,0.30457288596364357,0,137.0,4.0
10.690111509171699,1967.19063967997,-0.09284609390263045,0.3054317574049057,0,137.0,4.0
10.713285801969537,1967.15308640001,1.468819012865476,0.30609388005627247,0,137.0,4.0
10.740456445086355,1967.84977824001,0.3940561726967688,0.30687018414532446,0,137.0,4.0
10.773813849993957,1968.07919999982,-2.524247277499002,0.3078232528569702,0,137.0,4.0
10.812085201804374,1966.39200927995,-1.0137074558473846,0.3089167200515535,0,137.0,4.0
10.85595451856505,1965.61576896007,6.770214334895397,0.31017012910185854,0,137.0,4.0
10.896230426580388,1970.39714608009,2.583848174293897,0.3113208693308682,0,137.0,4.0
10.943100408904163,1972.51225968001,-7.371892389744811,0.3126600116829761,0,137.0,4.0
10.967341371929953,1969.37599999997,-2.8634962926916465,0.3133526106265701,0,137.0,4.0
10.998795397773446,1967.80269824009,0.3463828592407551,0.3142512970792413,0,137.0,4.0
11.046641196076711,1968.09195455997,-0.5280687641109681,0.31561831988790606,0,137.0,5.0
11.08243914926133,1967.76201199993,-0.8244192795815282,0.3166411185503237,0,137.0,5.0
11.235414619198327,1965.56072192015,-0.5407257260342526,0.3210118462628093,0,138.0,5.0
11.345319654491302,1964.52346848,3.0543892206707706,0.3241519901283229,0,142.0,5.0
11.383714862153468,1966.57222543999,-2.147086348604317,0.3252489960615277,0,149.0,5.0
11.42571483971819,1964.99759263999,-3.2083323890728668,0.3264489954205197,0,165.0,6.0
11.460009636258452,1963.07521280006,3.1947550929962816,0.3274288467502415,0,195.0,8.0
11.48543445613793,1964.49434624008,4.2632845349094435,0.32815527017536944,0,133.0,4.0
11.50756773815736,1966.14429344001,2.396869391305308,0.3287876496616388,0,133.0,4.0
11.57294762495136,1968.88094399995,4.463699915477631,0.3306556464271817,0,133.0,4.0
11.598352314408643,1970.86414224004,-8.705327140299469,0.3313814946973898,0,133.0,4.0
11.606993452878385,1969.54104000001,-3.8788108871197298,0.33162838436795383,0,133.0,4.0
11.615388365912457,1968.97185120005,-1.6462132020596172,0.3318682390260702,0,133.0,4.0
11.635943195108803,1968.38111055997,-6.087873537253896,0.3324555198602515,0,133.0,4.0
11.654438550210429,1966.4084864,-6.451163943887166,0.33298395857744084,0,133.0,4.0
11.672826930183954,1964.32927039998,-3.1093340351708902,0.3335093408623987,0,133.0,4.0
11.69145382515767,1963.31743040002,0.21270076211937636,0.3340415378616477,0,133.0,4.0
11.711540747692197,1963.392,3.2182626356407957,0.3346154499340628,0,133.0,4.0
11.729304335427225,1964.39081856,3.2197930240559436,0.33512298101220644,0,133.0,4.0
11.738828878789159,1964.92662384,1.1599635238393364,0.3353951108225474,0,134.0,4.0
11.756175749741384,1965.27786239999,2.1175593406396684,0.3358907357068967,0,134.0,4.0
11.794519268180547,1966.69562240005,6.856241476675485,0.3369862648051585,0,135.0,5.0
11.82852167219189,1970.78401887997,3.108664586940966,0.33795776206262546,0,137.0,5.0
11.875955620188465,1973.36014400005,2.312969702463035,0.33931301771967043,0,143.0,5.0
11.928670311953491,1975.48933680015,6.273045279702259,0.34081915177009975,0,154.0,6.0
11.990158319964934,1982.2483980802,2.4546055830710474,0.3425759519989981,0,175.0,7.0
12.051740719652503,1984.88826176022,-1.3127943715761239,0.3443354491329287,0,133.0,4.0
12.099138798553698,1983.80205919994,-3.4233639367245776,0.34568967995867705,0,133.0,4.0
12.160084413380316,1980.15628192004,0.19254023292276226,0.3474309832394376,0,133.0,4.0
12.609825489882605,1981.66762495995,-21.659485712861436,0.36028072828236013,0,133.0,4.0
12.616611249006962,1978.97279999998,1.505700215976868,0.3604746071144846,0,133.0,4.0
12.63249834859174,1979.3904,0.3917081712483727,0.3609285242454783,0,133.0,4.0
12.760170165946748,1980.26325440005,66.43039656467293,0.3645762904556214,0,133.0,4.0
12.76692033867288,1995.73615935988,0.3620845560974831,0.3647691525335109,0,133.0,4.0
12.859332417428153,1996.32017152009,1.0112662453317378,0.3674094976408044,0,133.0,4.0
12.883723233662367,1996.7507123201,-4.1284058638214,0.3681063781046391,0,133.0,4.0
12.914479038766148,1994.53078192001,-40.71142067049496,0.3689851153933185,0,133.0,4.0
12.918511638743555,1991.06079999998,-0.699796803541064,0.36910033253553015,0,134.0,4.0
12.963222846348701,1990.51468096004,-6.373767795243187,0.3703777956099629,0,134.0,4.0
12.979627256979859,1988.68223615999,0.6320488938156547,0.37084649305656736,0,135.0,5.0
13.04501686114258,1989.40359999996,10.557337746345981,0.37271476746121657,0,139.0,5.0
13.094065980947416,1998.54509759999,9.722179530587276,0.3741161708842119,0,147.0,5.0
13.12960296861809,2004.63370560003,4.007603903350338,0.3751315133890883,0,162.0,6.0
13.174968176281935,2007.81199999997,-0.40226332314149793,0.37642766217948387,0,193.0,8.0
13.237097202099985,2007.37579616004,0.5531601173765657,0.3782027772028567,0,138.0,4.0
13.379804331251762,2008.75360000009,8.961933825083463,0.3822801237500503,0,138.0,4.0
13.459088844930294,2021.25704255991,4.2512067254192365,0.38454539556943695,0,138.0,4.0
13.519103401055137,2025.71816544001,1.5014397968982995,0.3862600971730039,0,138.0,4.0
13.589883552365903,2027.57338880001,-15.769166298677703,0.3882823872104544,0,138.0,4.0
13.635494465718866,2014.69330816014,-11.065323058655805,0.3895855561633962,0,138.0,4.0
13.670253920793556,2007.89561871999,-2.15887043709293,0.39057868345124447,0,138.0,4.0
13.71326584748152,2006.27418784001,8.666481316471305,0.39180759564232914,0,138.0,4.0
13.76989515958893,2014.90578880004,26.382866896238188,0.39342557598825517,0,138.0,4.0
13.799055674249344,2029.3703270399,14.689453797045314,0.39425873354998126,0,138.0,4.0
13.815355708067509,2033.64335424002,12.261836417345604,0.3947244488019288,0,138.0,4.0
13.828032189042345,2036.39843039993,4.259583623204467,0.39508663397263843,0,138.0,4.0
13.860599056265443,2038.82404415989,1.0311578907040755,0.39601711589329835,0,139.0,4.0
14.042850730884277,2042.10439999992,9.770772433301943,0.4012243065966936,0,140.0,5.0
14.107867919540597,2053.30066560013,5.70031319238221,0.40308194055830276,0,143.0,5.0
14.152994156715632,2057.80511199992,2.704089297187172,0.4043712616204466,0,150.0,5.0
14.197660671676841,2059.91472639986,-0.020147658705034006,0.40564744776219547,0,164.0,6.0
14.528894341597326,2059.79825039997,21.353239773909575,0.4151112669027807,0,192.0,8.0
14.608564795770729,2090.94577727998,8.874292383470028,0.4173875655934494,0,138.0,4.0
14.656034470570672,2098.35751040002,7.468440625187883,0.41874384201630493,0,138.0,4.0
14.704016879444334,2104.64762879992,1.7229604140527421,0.42011476798412384,0,138.0,4.0
14.770931309358522,2106.6604416,0.21129233554131127,0.42202660883881493,0,138.0,4.0
14.837420429293644,2106.90563776006,-5.17933349028222,0.4239262979798184,0,138.0,4.0
14.894932482340485,2101.69254656003,-1.3415357086093647,0.4255694994954424,0,138.0,4.0
14.957515927171352,2100.22693647999,1.9083028861027715,0.4273575979191815,0,138.0,4.0
15.002726029542433,2101.73326880002,6.342502972745634,0.4286493151297838,0,138.0,4.0
15.049080005528337,2106.88560351999,2.62108370982902,0.4299737144436668,0,138.0,4.0
15.093703516541792,2108.92839999995,7.49346854573252,0.43124867190119404,0,138.0,4.0
15.131697525285686,2113.92600000002,3.514844617617333,0.43233421500816244,0,138.0,4.0
15.184656034260051,2117.17885359994,-2.1613992762056506,0.4338473152645729,0,138.0,4.0
15.271158687627356,2113.91411904001,35.10331511208292,0.4363188196464959,0,139.0,4.0
15.276362865541188,2117.5721264,0.7868652918674378,0.4364675104440339,0,139.0,5.0
15.30464061342307,2117.96050016002,-3.0834739779010016,0.437275446097802,0,141.0,5.0
15.320025492384442,2117.13173535997,-6.923741296702811,0.4377150140681269,0,146.0,5.0
15.331357888553846,2115.75560000001,-0.9211012876634512,0.4380387968158242,0,155.0,6.0
15.39826330963608,2114.67991904,-5.813709172247426,0.4399503802753166,0,174.0,7.0
15.425048015209187,2111.95275279998,-0.665522543687469,0.44071565757740533,0,139.0,4.0
15.452523096605352,2111.63359999996,-2.424223313969687,0.4415006599030101,0,139.0,4.0
15.487160329951257,2110.1672000001,-0.4475288192797563,0.4424902951414645,0,139.0,4.0
15.52044667728682,2109.90720000011,7.06681370438936,0.4434413336367663,0,139.0,4.0
15.553458111423325,2113.99957567999,4.611455885962787,0.44438451746923785,0,139.0,4.0
15.599740072786284,2117.73264767993,-6.0663133327326495,0.4457068592224653,0,139.0,4.0
15.64018858744246,2113.43399999985,-21.805225544280987,0.4468625310697846,0,139.0,4.0
15.675869249208057,2099.15897856009,-16.895753091281144,0.44788197854880163,0,139.0,4.0
15.705947663538531,2090.02289279999,-9.271503459407096,0.4487413618153866,0,139.0,4.0
15.735027758102973,2085.27569455999,-7.108138626937812,0.4495722216600849,0,139.0,4.0
15.7684278086304,2081.11068031995,-4.082794353979368,0.45052650881801143,0,139.0,4.0
15.788852290645016,2079.65279999998,1.2066291843973984,0.45111006544700044,0,139.0,4.0
15.829948507441287,2080.51839999999,3.0697631248671087,0.45228424306975107,0,140.0,4.0
15.862079077141807,2082.24152384001,2.9695442968029933,0.4532022593469088,0,140.0,4.0
15.904635190958482,2084.44911296002,-1.8780547617591425,0.45441814831309946,0,140.0,5.0
15.93150659714738,2083.56799999999,-2.2911541704437957,0.4551859027756394,0,142.0,5.0
15.994231681089621,2081.05840000003,-1.2215958691070286,0.456978048031132,0,145.0,5.0
