Lander Loop
Distance (km), Elevation (m), Angle (deg), Time (min), Cloud Cover (%), Wind Dir (deg), Wind Speed (km/h) 
0.03215667595211338,1633.02605472003,-12.596966634577553,0.0009187621700603822,0,82.0,5.0
0.0367481227033124,1632.0,0.0,0.001049946362951783,0,82.0,5.0
0.16244681341977146,1632.0,0.5910668818695648,0.004641337526279185,0,82.0,5.0
0.2962140287561841,1633.37999999999,-0.13110661692606498,0.008463257964462402,0,82.0,5.0
0.752237909308465,1632.33650511999,-0.7439368502311061,0.021492511694527573,0,82.0,5.0
0.8882195668042705,1630.57080000001,0.7365168989948256,0.025377701908693442,0,82.0,5.0
0.9993950439003785,1632.0,1.0856124372001064,0.028554144111439386,0,82.0,5.0
1.1109775577889422,1634.11446399995,4.592314155743987,0.03174221593682692,0,82.0,5.0
1.172306664647019,1639.04060672,-0.44665953295662947,0.033494476132771976,0,82.0,5.0
1.2725918141234622,1638.25879999998,1.5159505931799846,0.036359766117813205,0,82.0,5.0
1.3752651878932303,1640.97600000001,0.9295084423352283,0.039293291082663724,0,82.0,5.0
1.4533697416988995,1642.24319999998,0.7380390411734802,0.0415248497628257,0,81.0,5.0
1.6123953311519323,1644.29175551999,0.5812265054813287,0.04606843803291235,0,81.0,5.0
1.7865434235473199,1646.05842943999,2.0939556357188858,0.051044097815637714,0,80.0,5.0
1.9431285514615764,1651.78360447998,3.0346021909010417,0.055517958613187895,0,78.0,5.0
2.0028143205208084,1654.94774879998,0.4590347783284332,0.05722326630059452,0,73.0,5.0
2.388125475330408,1658.03479999997,0.991985840171942,0.06823215643801166,0,63.0,5.0
2.889141508838529,1666.70996736002,10.585207193397157,0.0825469002525294,0,44.0,5.0
2.982535384031134,1684.16319999993,5.209145397342073,0.08521529668660383,0,84.0,5.0
3.0546783956730024,1690.74033920003,3.1973960371326893,0.08727652559065721,0,84.0,5.0
3.148959621913576,1696.00717984,1.556514203778167,0.08997027491181646,0,84.0,5.0
3.2319545653828925,1698.26239999998,3.0304799601043917,0.09234155901093978,0,84.0,5.0
3.3218638129049514,1703.02230623999,4.138623582300668,0.09491039465442719,0,84.0,5.0
3.384365025331893,1707.5448,0.14024046815461805,0.09669614358091122,0,84.0,5.0
3.617597740079165,1708.11567504006,-1.9207119023179775,0.10335993543083329,0,84.0,5.0
3.8792906890534584,1699.33972096001,-11.66563687250073,0.11083687683009881,0,84.0,5.0
3.932958320445104,1688.25925216004,-3.062086115494792,0.11237023772700297,0,84.0,5.0
4.035878431923853,1682.75360000003,2.252790920697922,0.11531081234068152,0,84.0,5.0
4.141371995113427,1686.9036,-0.9403349017311314,0.1183249141460979,0,84.0,5.0
4.313695468799045,1684.07518352001,0.04141317991337638,0.123248441965687,0,84.0,5.0
4.807377791921055,1684.43201536001,-0.20463230711749145,0.13735365119774443,0,84.0,5.0
4.988556312732406,1683.78493216002,2.9324016121877676,0.14253018036378304,0,82.0,5.0
5.0852219647318115,1688.73661055999,-0.7687712250509732,0.1452920561351946,0,79.0,5.0
5.172169750850862,1687.56991088,-0.06928512531718757,0.1477762785957389,0,71.0,5.0
5.403312956157195,1687.2904,-1.501881501371642,0.15438037017591985,0,57.0,5.0
5.719513755994793,1679.0,-0.4370135346096281,0.16341467874270837,0,28.0,5.0
5.908042775518469,1677.562,2.7249227873351685,0.16880122215767054,0,69.0,5.0
5.959400021528667,1680.00633600001,-0.14658599297068609,0.1702685720436762,0,69.0,5.0
6.187537315338152,1679.4226664,2.5286388451669617,0.1767867804382329,0,69.0,5.0
6.26383260904806,1682.792,0.14677747690724732,0.1789666459728017,0,69.0,5.0
6.598646842847684,1683.64971231999,17.564921037533352,0.18853276693850524,0,69.0,5.0
6.627875939004855,1692.90203552001,0.2590531393568499,0.18936788397156729,0,69.0,5.0
6.839075565391758,1693.85694528002,1.1515976240205843,0.19540215901119307,0,69.0,5.0
7.06505173877931,1698.39949056001,9.151017323451816,0.20185862110798028,0,69.0,5.0
7.09848536233215,1703.78522751999,-0.5552241350907359,0.2028138674952043,0,69.0,5.0
7.18463182688654,1702.95040000001,-0.2884945189142591,0.20527519505390115,0,69.0,5.0
7.253268326921075,1702.60480000001,2.4443229844695464,0.20723623791203072,0,68.0,5.0
7.317362204963933,1705.34080000001,0.16031840623415905,0.20906749157039808,0,68.0,5.0
7.531412686770634,1705.93973280005,4.836179659645261,0.2151832196220181,0,67.0,5.0
7.555320151125324,1707.9625024,0.30832223404157244,0.2158662900321521,0,64.0,5.0
7.685307122468944,1708.66200000001,-0.5385231562414127,0.2195802034991127,0,58.0,5.0
7.8793443383285044,1706.83819007999,3.6341893669150314,0.225124123952243,0,46.0,5.0
7.899137705716712,1708.09534143999,1.2468261206912892,0.22568964873476322,0,22.0,6.0
7.9178191637410436,1708.50193696,0.2834366355469124,0.22622340467831553,0,62.0,5.0
8.055144994777448,1709.18127999999,-0.05807966981905367,0.23014699985078424,0,62.0,5.0
8.179684271545032,1709.0550368,0.13310751515328428,0.23370526490128662,0,62.0,5.0
8.337136814369421,1709.42082560002,-0.25643027155583187,0.23820390898198346,0,62.0,5.0
8.654598423974583,1708.0,0.03392782417250682,0.2472742406849881,0,62.0,5.0
8.9234692492067,1708.15921248,-1.8613674360628314,0.25495626426304857,0,62.0,5.0
9.108052845403744,1702.16053648002,0.33900033978450844,0.26023008129724984,0,62.0,5.0
9.181786596781414,1702.5968,-0.12231817067491921,0.2623367599080404,0,62.0,5.0
9.860854057747027,1701.14708736,-0.30553157705264916,0.28173868736420077,0,62.0,5.0
10.28917698484641,1698.86302000001,-0.2891796988001311,0.293976485281326,0,62.0,5.0
11.0885579096254,1694.82839999999,-0.2501203459260162,0.3168159402750114,0,50.0,5.0
12.212521429145605,1689.92179200001,-7.434092454532988,0.3489291836898744,0,50.0,5.0
12.30929608072507,1677.29439999995,0.27693416217679545,0.351694173735002,0,50.0,5.0
